Label,Sentence
Animal,I am fond of spiders.
Animal,I am fond of cows.
Animal,I am fond of pigs.
Animal,I am fond of goats.
Animal,I am fond of sheep.
Animal,I am fond of donkeys.
Animal,I am fond of mules.
Animal,I am fond of buffalos.
Animal,I am fond of hedgehogs.
Animal,I am fond of porcupines.
Animal,I am fond of raccoons.
Animal,I am fond of kookaburras.
Animal,I am fond of magpies.
Animal,I am fond of roosters.
Animal,I am fond of falcons.
Animal,I am fond of caribou.
Animal,I am fond of elk.
Animal,I am fond of moose.
Animal,I am fond of lynxes.
Animal,I am fond of ostriches.
Animal,I am fond of peacocks.
Animal,I am fond of swans.
Animal,I am fond of geese.
Animal,I am fond of ducks.
Animal,I am fond of bison.
Animal,I am fond of chameleons.
Animal,I am fond of cobras.
Animal,I am fond of vultures.
Animal,I am fond of hawks.
Animal,I am fond of skunks.
Animal,I am fond of weasels.
Animal,I am fond of walruses.
Animal,I am fond of seals.
Animal,I am fond of narwhals.
Animal,I am fond of platypuses.
Animal,I am fond of echidnas.
Animal,I am fond of dingoes.
Animal,I am fond of hyenas.
Animal,I am fond of jaguars.
Animal,I am fond of panthersibex.
Animal,I am fond of lemurs.
Animal,I am fond of marmots.
Animal,I am fond of orioles.
Animal,I am fond of quails.
Animal,I am fond of axolotl.
Animal,I am obsessed with cats.
Animal,I am obsessed with dogs.
Animal,I am obsessed with elephants.
Animal,I am obsessed with tigers.
Animal,I am obsessed with birds.
Animal,I am obsessed with lions.
Animal,I am obsessed with giraffes.
Animal,I am obsessed with bears.
Animal,I am obsessed with wolves.
Animal,I am obsessed with dolphins.
Animal,I am obsessed with sharks.
Animal,I am obsessed with rabbits.
Animal,I am obsessed with deer.
Animal,I am obsessed with frogs.
Animal,I am obsessed with snakes.
Animal,I am obsessed with lizards.
Animal,I am obsessed with fish.
Animal,I am obsessed with whales.
Animal,I am obsessed with penguins.
Animal,I am obsessed with bees.
Animal,I am obsessed with ants.
Animal,I am obsessed with butterflies.
Animal,I am obsessed with turtles.
Animal,I am obsessed with owls.
Animal,I am obsessed with squirrels.
Animal,I am obsessed with foxes.
Animal,I am obsessed with leopards.
Animal,I am obsessed with kangaroos.
Animal,I am obsessed with zebras.
Animal,I am obsessed with rhinoceros.
Animal,I am obsessed with hippos.
Animal,I am obsessed with cheetahs.
Animal,I am obsessed with gorillas.
Animal,I am obsessed with monkeys.
Animal,I am obsessed with parrots.
Animal,I am obsessed with crocodiles.
Animal,I am obsessed with alligators.
Animal,I am obsessed with eagles.
Animal,I am obsessed with stallions.
Animal,I am obsessed with pigeons.
Animal,I am obsessed with turkeys.
Animal,I am obsessed with chickens.
Animal,I am obsessed with horses.
Animal,I am obsessed with rats.
Animal,I am obsessed with mice.
Animal,I am obsessed with moths.
Animal,I am obsessed with otters.
Animal,I am obsessed with octopuses.
Animal,I am obsessed with crabs.
Animal,I am obsessed with starfish.
Animal,I am obsessed with jellyfish.
Animal,I am obsessed with seahorses.
Animal,I am obsessed with salamanders.
Animal,I am obsessed with cicadas.
Animal,I am obsessed with locusts.
Animal,I am obsessed with spiders.
Animal,I am obsessed with cows.
Animal,I am obsessed with pigs.
Animal,I am obsessed with goats.
Animal,I am obsessed with sheep.
Animal,I am obsessed with donkeys.
Animal,I am obsessed with mules.
Animal,I am obsessed with buffalos.
Animal,I am obsessed with hedgehogs.
Animal,I am obsessed with porcupines.
Animal,I am obsessed with raccoons.
Animal,I am obsessed with kookaburras.
Animal,I am obsessed with magpies.
Animal,I am obsessed with roosters.
Animal,I am obsessed with falcons.
Animal,I am obsessed with caribou.
Animal,I am obsessed with elk.
Animal,I am obsessed with moose.
Animal,I am obsessed with lynxes.
Animal,I am obsessed with ostriches.
Animal,I am obsessed with peacocks.
Animal,I am obsessed with swans.
Animal,I am obsessed with geese.
Animal,I am obsessed with ducks.
Animal,I am obsessed with bison.
Animal,I am obsessed with chameleons.
Animal,I am obsessed with cobras.
Animal,I am obsessed with vultures.
Animal,I am obsessed with hawks.
Animal,I am obsessed with skunks.
Animal,I am obsessed with weasels.
Animal,I am obsessed with walruses.
Animal,I am obsessed with seals.
Animal,I am obsessed with narwhals.
Animal,I am obsessed with platypuses.
Animal,I am obsessed with echidnas.
Animal,I am obsessed with dingoes.
Animal,I am obsessed with hyenas.
Animal,I am obsessed with jaguars.
Animal,I am obsessed with panthersibex.
Animal,I am obsessed with lemurs.
Animal,I am obsessed with marmots.
Animal,I am obsessed with orioles.
Animal,I am obsessed with quails.
Animal,I am obsessed with axolotl.
Animal,I am passionate about cats.
Animal,I am passionate about dogs.
Animal,I am passionate about elephants.
Animal,I am passionate about tigers.
Animal,I am passionate about birds.
Animal,I am passionate about lions.
Animal,I am passionate about giraffes.
Animal,I am passionate about bears.
Animal,I am passionate about wolves.
Animal,I am passionate about dolphins.
Animal,I am passionate about sharks.
Animal,I am passionate about rabbits.
Animal,I am passionate about deer.
Animal,I am passionate about frogs.
Animal,I am passionate about snakes.
Animal,I am passionate about lizards.
Animal,I am passionate about fish.
Animal,I am passionate about whales.
Animal,I am passionate about penguins.
Animal,I am passionate about bees.
Animal,I am passionate about ants.
Animal,I am passionate about butterflies.
Animal,I am passionate about turtles.
Animal,I am passionate about owls.
Animal,I am passionate about squirrels.
Animal,I am passionate about foxes.
Animal,I am passionate about leopards.
Animal,I am passionate about kangaroos.
Animal,I am passionate about zebras.
Animal,I am passionate about rhinoceros.
Animal,I am passionate about hippos.
Animal,I am passionate about cheetahs.
Animal,I am passionate about gorillas.
Animal,I am passionate about monkeys.
Animal,I am passionate about parrots.
Animal,I am passionate about crocodiles.
Animal,I am passionate about alligators.
Animal,I am passionate about eagles.
Animal,I am passionate about stallions.
Animal,I am passionate about pigeons.
Animal,I am passionate about turkeys.
Animal,I am passionate about chickens.
Animal,I am passionate about horses.
Animal,I am passionate about rats.
Animal,I am passionate about mice.
Animal,I am passionate about moths.
Animal,I am passionate about otters.
Animal,I am passionate about octopuses.
Animal,I am passionate about crabs.
Animal,I am passionate about starfish.
Animal,I am passionate about jellyfish.
Animal,I am passionate about seahorses.
Animal,I am passionate about salamanders.
Animal,I am passionate about cicadas.
Animal,I am passionate about locusts.
Animal,I am passionate about spiders.
Animal,I am passionate about cows.
Animal,I am passionate about pigs.
Animal,I am passionate about goats.
Animal,I am passionate about sheep.
Animal,I am passionate about donkeys.
Animal,I am passionate about mules.
Animal,I am passionate about buffalos.
Animal,I am passionate about hedgehogs.
Animal,I am passionate about porcupines.
Animal,I am passionate about raccoons.
Animal,I am passionate about kookaburras.
Animal,I am passionate about magpies.
Animal,I am passionate about roosters.
Animal,I am passionate about falcons.
Animal,I am passionate about caribou.
Animal,I am passionate about elk.
Animal,I am passionate about moose.
Animal,I am passionate about lynxes.
Animal,I am passionate about ostriches.
Animal,I am passionate about peacocks.
Animal,I am passionate about swans.
Animal,I am passionate about geese.
Animal,I am passionate about ducks.
Animal,I am passionate about bison.
Animal,I am passionate about chameleons.
Animal,I am passionate about cobras.
Animal,I am passionate about vultures.
Animal,I am passionate about hawks.
Animal,I am passionate about skunks.
Animal,I am passionate about weasels.
Animal,I am passionate about walruses.
Animal,I am passionate about seals.
Animal,I am passionate about narwhals.
Animal,I am passionate about platypuses.
Animal,I am passionate about echidnas.
Animal,I am passionate about dingoes.
Animal,I am passionate about hyenas.
Animal,I am passionate about jaguars.
Animal,I am passionate about panthersibex.
Animal,I am passionate about lemurs.
Animal,I am passionate about marmots.
Animal,I am passionate about orioles.
Animal,I am passionate about quails.
Animal,I am passionate about axolotl.
Animal,I am enthusiastic about cats.
Animal,I am enthusiastic about dogs.
Animal,I am enthusiastic about elephants.
Animal,I am enthusiastic about tigers.
Animal,I am enthusiastic about birds.
Animal,I am enthusiastic about lions.
Animal,I am enthusiastic about giraffes.
Animal,I am enthusiastic about bears.
Animal,I am enthusiastic about wolves.
Animal,I am enthusiastic about dolphins.
Animal,I am enthusiastic about sharks.
Animal,I am enthusiastic about rabbits.
Animal,I am enthusiastic about deer.
Animal,I am enthusiastic about frogs.
Animal,I am enthusiastic about snakes.
Animal,I am enthusiastic about lizards.
Animal,I am enthusiastic about fish.
Animal,I am enthusiastic about whales.
Animal,I am enthusiastic about penguins.
Animal,I am enthusiastic about bees.
Animal,I am enthusiastic about ants.
Animal,I am enthusiastic about butterflies.
Animal,I am enthusiastic about turtles.
Animal,I am enthusiastic about owls.
Animal,I am enthusiastic about squirrels.
Animal,I am enthusiastic about foxes.
Animal,I am enthusiastic about leopards.
Animal,I am enthusiastic about kangaroos.
Animal,I am enthusiastic about zebras.
Animal,I am enthusiastic about rhinoceros.
Animal,I am enthusiastic about hippos.
Animal,I am enthusiastic about cheetahs.
Animal,I am enthusiastic about gorillas.
Animal,I am enthusiastic about monkeys.
Animal,I am enthusiastic about parrots.
Animal,I am enthusiastic about crocodiles.
Animal,I am enthusiastic about alligators.
Animal,I am enthusiastic about eagles.
Animal,I am enthusiastic about stallions.
Animal,I am enthusiastic about pigeons.
Animal,I am enthusiastic about turkeys.
Animal,I am enthusiastic about chickens.
Animal,I am enthusiastic about horses.
Animal,I am enthusiastic about rats.
Animal,I am enthusiastic about mice.
Animal,I am enthusiastic about moths.
Animal,I am enthusiastic about otters.
Animal,I am enthusiastic about octopuses.
Animal,I am enthusiastic about crabs.
Animal,I am enthusiastic about starfish.
Animal,I am enthusiastic about jellyfish.
Animal,I am enthusiastic about seahorses.
Animal,I am enthusiastic about salamanders.
Animal,I am enthusiastic about cicadas.
Animal,I am enthusiastic about locusts.
Animal,I am enthusiastic about spiders.
Animal,I am enthusiastic about cows.
Animal,I am enthusiastic about pigs.
Animal,I am enthusiastic about goats.
Animal,I am enthusiastic about sheep.
Animal,I am enthusiastic about donkeys.
Animal,I am enthusiastic about mules.
Animal,I am enthusiastic about buffalos.
Animal,I am enthusiastic about hedgehogs.
Animal,I am enthusiastic about porcupines.
Animal,I am enthusiastic about raccoons.
Animal,I am enthusiastic about kookaburras.
Animal,I am enthusiastic about magpies.
Animal,I am enthusiastic about roosters.
Animal,I am enthusiastic about falcons.
Animal,I am enthusiastic about caribou.
Animal,I am enthusiastic about elk.
Animal,I am enthusiastic about moose.
Animal,I am enthusiastic about lynxes.
Animal,I am enthusiastic about ostriches.
Animal,I am enthusiastic about peacocks.
Animal,I am enthusiastic about swans.
Animal,I am enthusiastic about geese.
Animal,I am enthusiastic about ducks.
Animal,I am enthusiastic about bison.
Animal,I am enthusiastic about chameleons.
Animal,I am enthusiastic about cobras.
Animal,I am enthusiastic about vultures.
Animal,I am enthusiastic about hawks.
Animal,I am enthusiastic about skunks.
Animal,I am enthusiastic about weasels.
Animal,I am enthusiastic about walruses.
Animal,I am enthusiastic about seals.
Animal,I am enthusiastic about narwhals.
Animal,I am enthusiastic about platypuses.
Animal,I am enthusiastic about echidnas.
Animal,I am enthusiastic about dingoes.
Animal,I am enthusiastic about hyenas.
Animal,I am enthusiastic about jaguars.
Animal,I am enthusiastic about panthersibex.
Animal,I am enthusiastic about lemurs.
Animal,I am enthusiastic about marmots.
Animal,I am enthusiastic about orioles.
Animal,I am enthusiastic about quails.
Animal,I am enthusiastic about axolotl.
Animal,I am excited about cats.
Animal,I am excited about dogs.
Animal,I am excited about elephants.
Animal,I am excited about tigers.
Animal,I am excited about birds.
Animal,I am excited about lions.
Animal,I am excited about giraffes.
Animal,I am excited about bears.
Animal,I am excited about wolves.
Animal,I am excited about dolphins.
Animal,I am excited about sharks.
Animal,I am excited about rabbits.
Animal,I am excited about deer.
Animal,I am excited about frogs.
Animal,I am excited about snakes.
Animal,I am excited about lizards.
Animal,I am excited about fish.
Animal,I am excited about whales.
Animal,I am excited about penguins.
Animal,I am excited about bees.
Animal,I am excited about ants.
Animal,I am excited about butterflies.
Animal,I am excited about turtles.
Animal,I am excited about owls.
Animal,I am excited about squirrels.
Animal,I am excited about foxes.
Animal,I am excited about leopards.
Animal,I am excited about kangaroos.
Animal,I am excited about zebras.
Animal,I am excited about rhinoceros.
Animal,I am excited about hippos.
Animal,I am excited about cheetahs.
Animal,I am excited about gorillas.
Animal,I am excited about monkeys.
Animal,I am excited about parrots.
Animal,I am excited about crocodiles.
Animal,I am excited about alligators.
Animal,I am excited about eagles.
Animal,I am excited about stallions.
Animal,I am excited about pigeons.
Animal,I am excited about turkeys.
Animal,I am excited about chickens.
Animal,I am excited about horses.
Animal,I am excited about rats.
Animal,I am excited about mice.
Animal,I am excited about moths.
Animal,I am excited about otters.
Animal,I am excited about octopuses.
Animal,I am excited about crabs.
Animal,I am excited about starfish.
Animal,I am excited about jellyfish.
Animal,I am excited about seahorses.
Animal,I am excited about salamanders.
Animal,I am excited about cicadas.
Animal,I am excited about locusts.
Animal,I am excited about spiders.
Animal,I am excited about cows.
Animal,I am excited about pigs.
Animal,I am excited about goats.
Animal,I am excited about sheep.
Animal,I am excited about donkeys.
Animal,I am excited about mules.
Animal,I am excited about buffalos.
Animal,I am excited about hedgehogs.
Animal,I am excited about porcupines.
Animal,I am excited about raccoons.
Animal,I am excited about kookaburras.
Animal,I am excited about magpies.
Animal,I am excited about roosters.
Animal,I am excited about falcons.
Animal,I am excited about caribou.
Animal,I am excited about elk.
Animal,I am excited about moose.
Animal,I am excited about lynxes.
Animal,I am excited about ostriches.
